CommitID,FileNum,TotalAddLines,TotalDeleteLines,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete,NDVE,NUC,AGE,NS,ND,Entropy ,LT,EXP,REXP
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/CuratorFrameworkImpl.java,13,9,545,,,,,,,,,,,
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/NonNamespaceFacade.java,2,2,170,,,,,,,,,,,
6fd1fcf932e674dc6e9d6de0d4691e2d229a43d4,18,149,157,curator-framework/src/main/java/com/netflix/curator/framework/api/CuratorListener.java,1,10,44,1,0,1,12,78,2,10,3.479143453,4497,147,8
,,,,curator-framework/src/main/java/com/netflix/curator/framework/api/CuratorUnhandledErrorListener.java,36,0,0,,,,,,,,,,,
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/Backgrounding.java,1,1,107,,,,,,,,,,,
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/CuratorFrameworkImpl.java,23,16,549,,,,,,,,,,,
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/NonNamespaceFacade.java,2,2,170,,,,,,,,,,,
,,,,curator-framework/src/test/java/com/netflix/curator/framework/imps/TestFramework.java,4,4,470,,,,,,,,,,,
,,,,curator-framework/src/test/java/com/netflix/curator/framework/imps/TestFrameworkEdges.java,2,2,306,,,,,,,,,,,
,,,,curator-framework/src/test/java/com/netflix/curator/framework/imps/TestMultiClient.java,2,2,108,,,,,,,,,,,
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/cache/PathChildrenCache.java,24,56,511,,,,,,,,,,,
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/cache/PathChildrenCacheListener.java,2,16,50,,,,,,,,,,,
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/leader/LeaderSelector.java,18,2,189,,,,,,,,,,,
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/leader/LeaderSelectorListener.java,2,9,53,,,,,,,,,,,
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/locks/ClientClosingListener.java,9,1,25,,,,,,,,,,,
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/locks/LockInternals.java,13,6,319,,,,,,,,,,,
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/queue/DistributedQueue.java,1,1,494,,,,,,,,,,,
,,,,curator-recipes/src/test/java/com/netflix/curator/framework/recipes/cache/TestPathChildrenCache.java,4,24,284,,,,,,,,,,,
,,,,curator-recipes/src/test/java/com/netflix/curator/framework/recipes/leader/TestLeaderSelector.java,4,4,280,,,,,,,,,,,
,,,,curator-recipes/src/test/java/com/netflix/curator/framework/recipes/queue/TestDistributedQueue.java,1,1,538,,,,,,,,,,,
742ca91695faaa0019a563c268473ffdaf2d78db,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,148,9
ac8b7c6afa9a3972d77d04e93a1587c8f1515277,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,149,10
f391aba233a8654be2018218c83515ffdc81a4e3,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,151,12
a8dcc6fd81d946495162694ae43a85a271022ad3,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,152,13
3f5f56e60b8c99f8562bab7a10e885074af54599,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,153,14
4e0b0862d98d5da1e0a94cf50f8664762fa2b56b,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,152,13
6fc6893a0b5b418a1d1cbc828799c1e41892b0b4,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,154,15
b9ef74c8234e9a5d33b18f0c2b540a0a3a43e983,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,154,11
d1fe04e25e2306bc252891c09281bd9c0da2f1fb,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,158,15
ddd782885a4a8fae0026cd008ccf2a967e23fe4c,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,159,16
21a57ec67f5004f06572251e62138009cc34da76,7,87,7,curator-framework/src/main/java/com/netflix/curator/framework/imps/CuratorFrameworkImpl.java,2,2,556,1,0,1,10,156,1,2,1.790862057,1619,160,17
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/ExistsBuilderImpl.java,1,1,158,,,,,,,,,,,
