CommitID,FileNum,TotalAddLines,TotalDeleteLines,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete,NDVE,NUC,AGE,NS,ND,Entropy ,LT,EXP,REXP
,,,,src/main/java/freemarker/ext/servlet/IncludePage.java,14,11,245,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/servlet/ServletContextHashModel.java,0,1,112,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/util/ModelCache.java,0,1,185,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/util/ModelFactory.java,0,1,70,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/util/WrapperTemplateModel.java,5,4,70,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/xml/Namespaces.java,5,6,120,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/xml/Navigator.java,0,1,338,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/xml/NodeListModel.java,3,4,611,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/xml/NodeOperator.java,0,1,63,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/xml/_Dom4jNavigator.java,4,4,283,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/xml/_DomNavigator.java,3,2,366,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/xml/_JaxenNamespaces.java,1,1,63,,,,,,,,,,,
,,,,src/main/java/freemarker/ext/xml/_JdomNavigator.java,5,5,400,,,,,,,,,,,
,,,,src/main/java/freemarker/log/CommonsLoggingLoggerFactory.java,5,0,124,,,,,,,,,,,
,,,,src/main/java/freemarker/log/Logger.java,7,7,343,,,,,,,,,,,
,,,,src/main/java/freemarker/log/LoggerFactory.java,0,1,62,,,,,,,,,,,
,,,,src/main/java/freemarker/log/SLF4JLoggerFactory.java,5,0,207,,,,,,,,,,,
,,,,src/main/java/freemarker/log/_AvalonLoggerFactory.java,4,2,144,,,,,,,,,,,
,,,,src/main/java/freemarker/log/_JDK14LoggerFactory.java,4,2,144,,,,,,,,,,,
,,,,src/main/java/freemarker/log/_Log4JLoggerFactory.java,4,2,144,,,,,,,,,,,
,,,,src/main/java/freemarker/log/_NullLoggerFactory.java,5,3,129,,,,,,,,,,,
,,,,src/main/java/freemarker/template/AdapterTemplateModel.java,9,9,32,,,,,,,,,,,
,,,,src/main/java/freemarker/template/Configuration.java,415,354,1189,,,,,,,,,,,
,,,,src/main/java/freemarker/template/DefaultObjectWrapper.java,4,3,164,,,,,,,,,,,
,,,,src/main/java/freemarker/template/GeneralPurposeNothing.java,1,1,115,,,,,,,,,,,
,,,,src/main/java/freemarker/template/LocalizedString.java,2,1,35,,,,,,,,,,,
,,,,src/main/java/freemarker/template/ObjectWrapper.java,38,17,93,,,,,,,,,,,
,,,,src/main/java/freemarker/template/ResourceBundleLocalizedString.java,1,1,36,,,,,,,,,,,
,,,,src/main/java/freemarker/template/SimpleCollection.java,2,3,172,,,,,,,,,,,
,,,,src/main/java/freemarker/template/SimpleDate.java,0,1,115,,,,,,,,,,,
,,,,src/main/java/freemarker/template/SimpleHash.java,8,2,371,,,,,,,,,,,
,,,,src/main/java/freemarker/template/SimpleObjectWrapper.java,1,4,73,,,,,,,,,,,
,,,,src/main/java/freemarker/template/SimpleScalar.java,0,1,92,,,,,,,,,,,
,,,,src/main/java/freemarker/template/SimpleSequence.java,0,1,281,,,,,,,,,,,
,,,,src/main/java/freemarker/template/Template.java,208,188,711,,,,,,,,,,,
,,,,src/main/java/freemarker/template/TemplateBooleanModel.java,3,5,91,,,,,,,,,,,
,,,,src/main/java/freemarker/template/TemplateCollectionModel.java,5,9,75,,,,,,,,,,,
,,,,src/main/java/freemarker/template/TemplateDateModel.java,10,13,110,,,,,,,,,,,
,,,,src/main/java/freemarker/template/TemplateDirectiveBody.java,3,4,27,,,,,,,,,,,
,,,,src/main/java/freemarker/template/TemplateDirectiveModel.java,7,5,47,,,,,,,,,,,
,,,,src/main/java/freemarker/template/TemplateException.java,404,83,243,,,,,,,,,,,
,,,,src/main/java/freemarker/template/TemplateExceptionHandler.java,112,81,151,,,,,,,,,,,
,,,,src/main/java/freemarker/template/TemplateHashModel.java,4,5,75,,,,,,,,,,,
,,,,src/main/java/freemarker/template/TemplateHashModelEx.java,9,19,94,,,,,,,,,,,
