CommitID,NMF, TotalAddLines , TotalDeleteLines ,LC,LC_1, FileAdd , FileDelete ,NAD, NUC, AGE, NMS, NMD, Entropy ,MLMF,NDVE,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NMC,NIR,a2a,Tag
107cb5e18a20a09f19fb97e4e0f4a2652574ac09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,30,0,0,0,0,0,0,0,0,0,1,100,NoArch
820d85de389914cd414a0dac60ca4e9cca359b02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,28,0,0,0,0,0,0,0,0,0,1,100,NoArch
6b57b501c1c93efc5c6b42c511c4d3c19974a71a,1,1,1,0,2,0,0,0,35,2,1,1,0,913,2,209,29,247,247,0,5850,5850,0,122,122,0,1,100,NoArch
56794b99650ef9343e7e7fd5b518391cfeaff032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,30,0,0,0,0,0,0,0,0,0,2,100,NoArch
f3820c4131858ee2c0781dfed445b239569e61cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,31,0,0,0,0,0,0,0,0,0,1,100,NoArch
63a4e8c60a5aa8d269968e984b668c476ea18c36,1,4,4,0,8,0,0,0,18,5,1,1,0,202,2,212,32,24,24,0,1150,1149,1,9,9,0,1,99.85294118,NoArch
e634f34b9abc17de550d37b249b5bc750e1e9f59,3,14,5,9,19,0,0,0,19,2,1,2,0.774243303,477,2,213,32,53,52,1,2456,2418,38,30,29,1,1,100,NoArch
801eb60caf59f2af13fcc7edceb00787840716f6,1,22,0,22,22,0,0,0,32,5,1,1,0,433,2,214,33,38,38,0,2919,2604,315,32,32,0,1,100,NoArch
1b0d92f9f1a06faafc698b8d170999cfd582dcfd,5,21,6,15,27,0,0,0,31,5,1,3,1.763965743,814,1,215,34,137,135,2,4448,4320,128,42,41,1,1,100,NoArch
7e5266955d8c92e7c6f1b2f4de3f04d57759cc29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,35,0,0,0,0,0,0,0,0,0,1,100,NoArch
e72ac6c69b0e3e06c22a6a84394b4f64dafd7b3e,2,211,20,191,231,1,0,1,6,3,1,2,0.684038436,301,1,3,1,79,50,29,2425,1149,1276,45,29,16,1,98.80597015,NoArch
e10a0be31a2495dcc9205a681e8401003e2a5bea,7,66,24,42,90,0,0,0,6,7,1,3,2.130710378,1436,2,4,2,182,179,3,6393,6202,191,112,111,1,1,100,NoArch
115547c97f36bd8cb8d95a85878eaed5d1074507,12,109,68,41,177,0,0,0,7,0,1,3,2.160812675,2728,1,5,3,437,432,5,12982,12909,73,204,200,4,1,100,NoArch
e2619a8330a83f8a4f88a5dc055fa9cc2c606873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,31,0,0,0,0,0,0,0,0,0,1,100,NoArch
b6bd22843bec5f28b5c44af91c4e5fb2b1187f2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,30,0,0,0,0,0,0,0,0,0,2,100,NoArch
aaa7f4764b7396fd2d1cb63058fbdf6209e829cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,31,0,0,0,0,0,0,0,0,0,1,100,NoArch
eeb127e7edec95b9663f416cee4bebab9581e0e3,13,92,175,83,267,0,0,0,8,0,1,3,2.753568677,2914,2,220,32,433,441,8,13311,13575,264,203,208,5,2,100,NoArch
55e42a83f141d22d2c69b27167def8380e89683c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
516ad11ed8f9c3d2f7830a9b8624fc82cc2346ab,5,43,6,37,49,0,0,0,8,0,1,2,1.85201274,1077,2,6,4,144,137,7,4572,4404,168,86,84,2,1,100,NoArch
91afe7721577c98ceef926842a2a1faf4b806f39,12,136,79,57,215,0,0,0,9,0,1,3,1.956941249,2748,2,7,5,443,436,7,13148,12978,170,206,201,5,1,100,NoArch
bbf437e11f1b6ccd16f3bc79cd09af077dc0f638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
76315b92e96ff9ed61183d81124fc3acf6998249,4,9,6,3,15,0,0,0,4,12,1,2,1.832262897,461,2,8,6,35,35,0,2171,2129,42,21,21,0,1,100,NoArch
4a0d5ae8a855c9f1b1260cd5eba802fcfc18dcf1,2,192,5,187,197,0,0,0,10,0,1,2,0.602809302,636,2,9,7,105,81,24,3922,2996,926,72,57,15,1,100,NoArch
7ddcfd485ee59e909a107cf85b7af927f422c8c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
b844f7e03bbe8dd1b787d0c077c18a4a07330a01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,1,100,NoArch
771a96e26cab64a37d8dbbbcc898a2f0132db1c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,1,100,NoArch
c11181848af28d91162a4f87647400eacaafcff5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,32,0,0,0,0,0,0,0,0,0,1,100,NoArch
93e81f7ce6480d3a18b7921e0263686a237bf0f6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,33,0,0,0,0,0,0,0,0,0,1,100,NoArch
ca085246f097b19ba44b84768568fc56e8dfbb87,2,19,4,15,23,0,0,0,22,20,1,2,0.828055725,525,1,223,34,172,168,4,3646,3519,127,53,51,2,1,99.84848485,NoArch
b25e6a3de8adbc0a88c920e7d18ca96292835b1b,4,108,72,36,180,0,0,0,11,8,1,3,1.486663164,1369,2,10,8,216,211,5,6819,6604,215,94,90,4,1,99.54614221,NoArch
abd816c13c3e1af987e8a7b88face7f06288bde9,3,38,4,34,42,1,0,1,10,19,1,3,0.814227111,174,2,0,0,22,19,3,969,877,92,8,7,1,1,84.44108761,Arch
e3ddec6f5a87984a5d5358734f8ee5e26a6682df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,1,84.63855422,Arch
904a5a7b36db75afa7f6471c005e67ef50fee665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,0,0,0,0,0,0,0,1,100,NoArch
558af6be61eaa44c36a7c45caaf184d9eae0ab33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,33,0,0,0,0,0,0,0,0,0,1,100,NoArch
015b9bc7c86d8eba331ebc2dc1aea05325444151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,1,100,NoArch
25009db0b89af97cc8d863a7bd355a55cb6c89c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,1,100,NoArch
89593506cd9e34fc28bfe2d0be546ab7c9915ebe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,0,0,0,0,0,0,0,0,0,1,100,NoArch
06896f8e3a96f125d099c1b5311eb3e6238a31f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
77bb1e976a00ce949f5ca61421d43b08108e28e1,3,36,17,19,53,0,0,0,36,26,1,3,1.251880118,1844,3,1,1,419,414,5,11800,11692,108,190,186,4,1,100,NoArch
9de8a8d9f7c13dca27df22fcd1ee4ffe696cd144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,0,0,0,0,0,0,0,0,0,1,100,NoArch
56f6af364fa4d8d20e1bf7ed138e8445586b1ac6,12,659,52,607,711,7,0,7,20,9,1,5,3.47026236,890,3,2,2,149,101,48,7002,4465,2537,88,54,34,1,97.65395894,Arch
7679cb3ca82f36c56238845e7c71b6139c34e8a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,0,0,0,0,0,0,0,0,0,1,100,NoArch
01193b5705a8a36d0df95dd1e35ebfce3fc6c318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,0,0,0,0,0,0,0,0,0,1,100,NoArch
005f0a6a6d474f7e80b308a1cddbe73c5d061895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,0,0,0,0,0,0,0,0,0,1,100,NoArch
8590c10521e043f068999d182d616c80cd8b34e2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
f24e3146f5515d4be9841bffd8840de492274d69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,2,100,NoArch
d5f3181c9bd0dae7597349302c4d9d0a822bdb6d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,25,0,0,0,0,0,0,0,0,0,1,100,NoArch
520b9b4f09dd9bec743be83722530133a7f1e3de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,0,0,0,0,0,0,0,0,0,1,100,NoArch
61aad5477d396fcb9dfa27ae660e05fcac0b2dc8,1,15,6,9,21,0,0,0,7,17,1,1,0,300,2,11,8,48,47,1,1667,1649,18,29,28,1,1,100,NoArch
fbc0ac7c6c17e991e1dd6c3079df84efcbf3c0e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,1,100,NoArch
ceba79182df36c355ad56298bdf33dc23d913264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,0,0,0,0,0,0,0,0,0,1,100,NoArch
27c7ad120beb6a432e3afa67acc9a532140cf6fd,1,12,5,7,17,0,0,0,7,36,1,1,0,303,2,13,10,49,48,1,1329,1288,41,29,29,0,1,100,NoArch
26f53a11450952dc17b2248d6d08d18cb106acf7,3,16,8,8,24,0,0,0,10,36,1,1,1.040852083,693,2,14,11,104,101,3,3631,3609,22,79,78,1,1,100,NoArch
8cbe31ef59354a9eff47aa82b13fd72650874b89,1,49,0,49,49,1,0,1,1,0,1,1,0,0,1,15,12,3,0,3,174,0,174,3,0,3,1,99.71428571,NoArch
8a4ddb52579070a3744a2bb9a0baf42d5da6b0a5,1,1,0,1,1,0,0,0,10,33,1,1,0,424,2,16,13,79,79,0,2254,2246,8,36,36,0,1,100,NoArch
c85ab4b4f9a40f760fe781542d50a414cf1393e4,6,77,17,60,94,1,0,1,16,14,1,3,1.591578524,689,3,3,3,68,64,4,3494,3175,319,49,45,4,1,99.29078014,NoArch
c635452b1d8ce1f26364bfd18b118595bfed3945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,100,NoArch
2be9e693c4d68e1afac5a0c75d9e2de4d910c5df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,0,0,0,0,0,0,0,0,0,1,100,NoArch
e790f4837a3ee242a6e8b523ee4b10cb45d59bbc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,1,100,NoArch
0319db2a8fe241b364968693afbb9bd741ee148d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,17,0,0,0,0,0,0,0,0,0,1,100,NoArch
8f3ad160ce8c452bfbafc4ca09ab263a2e6aa06a,2,7,1,6,8,0,0,0,23,36,1,2,0.811278124,666,3,5,5,187,185,2,4586,4553,33,65,64,1,1,100,NoArch
6915f0c35380fc41ba0af682ba0dc2c21f6cd5f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,0,0,0,0,0,0,0,0,0,1,100,NoArch
b73d4499cb85dda67ba432ce156a22a74e78f142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,1,100,NoArch
3dfd487bf2a7b4f83b33f5ef9a9ed3e101bfe369,2,16,8,8,24,0,0,0,7,29,1,2,0.811278124,668,1,17,10,93,91,2,2921,2883,38,37,36,1,1,99.85875706,NoArch
7a0078b786f0e3575fef5d98a8242c13530ceccd,5,255,19,236,274,1,0,1,12,20,1,4,1.786943458,1414,1,18,10,249,217,32,7992,6837,1155,103,95,8,1,94.73684211,Arch
2e4f32687d9c6b669bcda7b8a0b42d71daf97a2c,8,89,39,50,128,0,0,0,21,11,1,3,2.735845517,1181,3,6,6,133,124,9,5949,5732,217,75,74,1,1,96.72131148,Arch
6e4ae0b6566b795e14dadf6d1902cfbd69bbe2b7,4,18,7,11,25,0,0,0,13,19,1,3,1.681541933,1322,2,19,9,195,195,0,6227,6208,19,72,72,0,1,100,NoArch
1167caf735140964f5dcba441b76d99e7c9ceed1,2,26,2,24,28,0,0,0,11,0,1,2,0.591672779,585,2,20,10,102,102,0,3081,2929,152,15,15,0,1,100,NoArch
bf7db0c2ecb2104fb087f0eea560a7d36935929c,3,20,5,15,25,0,0,0,12,21,1,2,0.916118214,1458,2,21,11,247,246,1,7365,7301,64,41,41,0,1,100,NoArch
6c7b0e1396e9e6326f80a82515f4de44d4f0ebf9,2,86,2,84,88,0,0,0,37,32,1,2,0.658743531,1382,3,7,7,296,289,7,9611,8845,766,161,158,3,1,100,NoArch
f86e0305115fdf9aaa90b19e3bb8ee58324a1406,13,116,79,37,195,2,0,2,32,55,1,4,3.088504419,2140,1,226,2,533,543,10,12743,12941,198,161,158,3,1,93.37121212,Arch
1b9263f5e8587f147c7d2920552c639f1bbf9759,2,14,1,13,15,0,0,0,25,0,1,2,0.836640742,553,1,227,2,175,173,2,3824,3730,94,55,54,1,1,100,NoArch
7e4037de2a891fa738aaf8a4fc56f424d6c6833a,8,337,272,65,609,0,0,0,38,33,1,6,1.63685474,3112,2,22,11,654,684,30,18499,18860,361,293,280,13,1,99.88636364,NoArch
a861b870bd09f49ecea1a56146a9edf8fc173cb1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,1,100,NoArch
1c5dc778b032b9b4bf5605e883b79fe36ce62363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,10,0,0,0,0,0,0,0,0,0,1,100,NoArch
e1e7220560d799b380d79c257dfc0aaac949a623,2,37,0,37,37,1,0,1,7,34,1,2,0.571354974,87,1,228,3,21,18,3,539,404,135,11,9,2,1,97.5308642,Arch
a27490c186343bce568e64075f4e4dbfe13945ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,4,0,0,0,0,0,0,0,0,0,2,100,NoArch
00df8fbcb882af2c5f02e44483c07d2fe0c91a20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11,0,0,0,0,0,0,0,0,0,1,100,NoArch
710f365be8bc4b94b690f3a669976c7675d54704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
05b3442fbf6f20ede5212cbc8ce3c9b709341af2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
441e55023dbb9774ac2fd6b6543968d63a0c1d42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,100,NoArch
cd1e3ed623a6edc0dba743dfc327ce5a4092d159,5,12,7,5,19,0,0,0,10,70,1,1,2.21260991,484,1,230,5,57,57,0,2201,2191,10,33,33,0,2,100,NoArch
8c3259ba2089f1af607e60296a8de56292ea91b9,2,3,1,2,4,0,0,0,39,5,1,2,0.811278124,1471,3,231,6,298,297,1,9661,9643,18,162,162,0,1,100,NoArch
62cba7ee3c6f0b73f1d195934b940b5061757a84,4,110,36,74,146,0,0,0,4,65,1,2,1.820612629,354,2,232,7,29,23,6,2097,1662,435,16,15,1,1,91.88235294,Arch
79c0980088a4e97c114e75c4f251db3f95b72618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,8,0,0,0,0,0,0,0,0,0,1,100,NoArch
b57e524fc1c9477515bb5ca9523b86f66461494c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12,0,0,0,0,0,0,0,0,0,1,100,NoArch
340c58f3c11c90d1b678bd0ceea8dd4fdc90ff94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,0,0,0,0,0,0,0,0,0,1,100,NoArch
fc1935c78e8b885708edaa05adb790da9b63a4c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,0,0,0,0,0,0,0,0,1,100,NoArch
e1c17e745462a8ac3d93ddef0bdaba3cdfac0a71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,10,0,0,0,0,0,0,0,0,0,1,100,NoArch
258d4191bf1c8030686d65e38db74534eb7f0a71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,11,0,0,0,0,0,0,0,0,0,1,100,NoArch
c06063a88b9956fab43db106157d5ea1c640fa37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,12,0,0,0,0,0,0,0,0,0,1,100,NoArch
f4e4771f13fc9bc7921f71c1b9e094d5a4309134,1,2,6,4,8,0,0,0,5,30,1,1,0,212,2,234,8,31,32,1,931,942,11,13,13,0,1,100,NoArch
c8ee72a75cf26b5c364a8ec032e7d9235af8f469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,12,0,0,0,0,0,0,0,0,0,1,100,NoArch
835e48610941ae55f70c71c7542482f30500e961,18,367,157,210,524,0,0,0,40,37,1,8,2.616700083,5671,2,23,10,1234,1203,31,35331,34978,353,491,464,27,1,100,NoArch
3e3f0fbe27d319893393f34a887b2ab427a038c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,9,0,0,0,0,0,0,0,0,0,1,100,NoArch
5fa06695d45c1ae7afc6e7f7ad4716e0ff32886d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,12,0,0,0,0,0,0,0,0,0,1,100,NoArch
02b9415b1d31f0c4a5d8c52ca9821e18dd060d31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,10,0,0,0,0,0,0,0,0,0,1,100,NoArch
1d6b6c5549fd0086e0682d519527d879b1efda33,1,52,0,52,52,1,0,1,1,0,1,1,0,0,1,24,7,1,0,1,233,0,233,1,0,1,1,97.0959596,Arch
a2a731f3f58e82d58e6359c32d8c423eee63a3c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,100,NoArch
c39ca5896e0d6c665c601666d2a9abf6aa0cd61a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,1,100,NoArch
f24c33c97cacbab60f6f3f0f5a26cb350c5cce28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,1,100,NoArch
ac2a19f791bfe80ce526139fcc3043f1972b0c34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,1,100,NoArch
89d56e9e23bee4db4c19a8f22d755a191e6cf0e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,9,0,0,0,0,0,0,0,0,0,1,100,NoArch
dff585bd6876f20b5148ee2848e42e95d6ae94c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,10,0,0,0,0,0,0,0,0,0,1,100,NoArch
c221b63f52afd4d2b2c75b45360eb41bb9e55b7b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,11,0,0,0,0,0,0,0,0,0,1,100,NoArch
6595bb6610b4a43060471b4d54d53c1b874fa851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,12,0,0,0,0,0,0,0,0,0,1,100,NoArch
281f46ff26ed61d76d65cdfbd6e79382a804d236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,7,0,0,0,0,0,0,0,0,0,1,100,NoArch
fcb06cfeebb753332463b4f0ed2b404e2ed3b5f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,8,0,0,0,0,0,0,0,0,0,1,100,NoArch
674deee1e61c6ef21041951ad8db0771b4547a75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,9,0,0,0,0,0,0,0,0,0,1,100,NoArch
5d523b4d7f0f99cb0d231c05f847cda331d0fb4f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,10,0,0,0,0,0,0,0,0,0,1,100,NoArch
be98c2990d9d557e77424c0ea5d7b4b5a279a463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
03e67154953150c38fbf92e079ada74aec75398d,24,1907,361,1546,2268,2,0,2,37,60,1,6,2.784853928,6064,2,245,11,986,796,190,38787,32118,6669,445,354,91,1,90.73405535,Arch
2789bebdba3125304cf69747c95e80ba1e98fc67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,12,0,0,0,0,0,0,0,0,0,1,100,NoArch
1e9fe807f93282fe8c98cab35642ca160ec1e368,8,410,66,344,476,1,0,1,18,17,1,2,2.5427071,956,1,247,13,166,116,50,5866,4040,1826,88,69,19,1,99.31584949,NoArch
728362023bc6fbef9130e979818aa358c9152635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,14,0,0,0,0,0,0,0,0,0,0,100,NoArch
af00ca67a7726c88f9e875f242cb09ea5a72f56f,1,1,1,0,2,0,0,0,23,3,1,1,0,240,4,25,2,28,28,0,1436,1436,0,12,12,0,1,100,NoArch
c3a37aae3698172059b0f863d3d9fbdef21f140d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,14,0,0,0,0,0,0,0,0,0,1,100,NoArch
d5526daad1db62eec60e793b7278a47413a9e634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
e5479e7b975bfc7c0251c49ba0bd40a0e1c46edd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
e2c272282eb8911e286eb16c98dc2cd844eeae56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,13,0,0,0,0,0,0,0,0,0,1,100,NoArch
2b1580376f7ad813683a981657e9a88615397568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,14,0,0,0,0,0,0,0,0,0,1,100,NoArch
80703c0d8501452c9e1853c1057f9a8158a93b97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,15,0,0,0,0,0,0,0,0,0,0,100,NoArch
06031e96d66961f1ab0f88adc8b143972890b4fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,16,0,0,0,0,0,0,0,0,0,0,100,NoArch
ec7215a1ea56ae66567f536d76ab45cf86d446fd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,17,0,0,0,0,0,0,0,0,0,0,100,NoArch
54c7c5e90a77e298f09fb884520b00b1496cde90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArch
8e900b4a1450bc64057a257efa7682daf5da1c8b,235,14209,22784,8575,36993,79,131,210,21,2,2,33,NaN,23912,1,0,0,2281,3225,944,76779,116845,40066,1012,1563,551,0,24.21652422,Arch
466dc8fc715889dbccd793e7fb7802dfcfe1063d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,8,0,0,0,0,0,0,0,0,0,0,100,NoArch
9008a28bff4e06852815d26f4d1dcc2c38654edf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,9,0,0,0,0,0,0,0,0,0,0,100,NoArch
cdeb6ea2198cc94f450ca2ff949c0c198a4f8b00,13,1089,0,1089,1089,13,0,13,1,0,1,2,3.637703795,0,1,269,4,104,0,104,5198,0,5198,64,0,64,1,95.67147614,Arch
492dc3b8f8a1b5dbf98b6c30b79b18ec87e7e89e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
e7456bf58156eaf072e18416e90a6ec2494eae94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
be73ec7ae269c3f503e55211add6b8cf9cb1fe50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,100,NoArch
9b8e375aea658b40495f91bfad343464d3824dfa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,100,NoArch
11dc42ad6478ab67d753a9f1b657cdaba0669b29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,100,NoArch
e18f9ca99b848f301b6349869d2512f706dc73f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
ed9239ee042925d1d37949e7954ae971fe391fc6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
a23505906e4fe76706365ff7aa92f386fb6fcf97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
f85120ba79690dc094ea33606facda1db19631ae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,100,NoArch
5c7b7486d1cbedbc006d5e9a7dfbcea7678a8311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,1,100,NoArch
ff664ef8a34de6dac9044875d4059c1493ce6528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,1,100,NoArch
e1311b64517df7b121eb4878b8bde174db88f0cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,1,100,NoArch
0ac105e163d7fe4feaabc3d00521cf7e1d7d78d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,1,100,NoArch
87b64a3b0530a433520bd32ca81858207bd64588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,1,100,NoArch
8c1db2821e3a0e87e7ab96498d4be14cb75f49d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,1,100,NoArch
48da0df6c57ad2fd51ed91a971b44b415e17de4d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,1,100,NoArch
bc40723fc8aeeb0b57d83e8b2cbe1377d4a1ebe3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,2,100,NoArch
754bbd5a43f0156acaeb84bc2573274be1da8a69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,1,100,NoArch
9e422555234952d9d7090d14d86eb25e8114c586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,1,100,NoArch
66243cb6fd778eeb5c2dc960b0430584088fc943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,0,0,0,1,100,NoArch
1857557df701c5c27093dd2762cd60110f06a5f3,3,33,1,32,34,0,0,0,31,203,1,3,1.395123307,754,2,26,0,116,115,1,3686,3602,84,46,45,1,1,100,NoArch
3b1b3f0d79608c32df9acebcac1dd757ea3fef24,2,60,44,16,104,0,0,0,2,64,1,1,0.998932655,198,2,27,1,18,18,0,1047,985,62,10,10,0,1,100,NoArch
