NMF, TotalAddLines , TotalDeleteLines ,LC,LC_1, FileAdd , FileDelete ,NAD, NUC, AGE, NMS, NMD, Entropy ,MLMF,NDVE,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NFC,a2a,Tag
274,25994,14937,11057,40931,99,10,109,714,770,3,65,5.294797152,2485,2,2073,8,,,,,,,,,,92.49860049,Arch
274,15010,25975,10965,40985,30,49,79,705,569,3,62,5.288663102,17651,1,2012,3,,,,,,,,,,92.49860049,Arch
274,26378,15271,11107,41649,99,10,109,714,770,3,65,5.31866187,2485,2,2074,8,,,,,,,,,,92.49860049,Arch
274,15010,25975,10965,40985,30,49,79,705,569,3,62,5.288663102,17651,1,2013,4,,,,,,,,,,92.49860049,Arch
274,25988,15018,10970,41006,99,10,109,714,765,3,65,5.290711552,2485,2,43,0,,,,,,,,,,92.49860049,Arch
274,15010,25975,10965,40985,30,49,79,705,569,3,62,5.288663102,17651,1,2014,5,,,,,,,,,,92.49860049,Arch
274,26060,15031,11029,41091,99,10,109,715,770,3,65,5.28207511,2485,2,2076,10,,,,,,,,,,92.49860049,Arch
274,15010,25975,10965,40985,30,49,79,706,569,3,62,5.288663102,17651,1,2015,6,,,,,,,,,,92.49860049,Arch
274,26013,15323,10690,41336,98,10,108,714,770,3,65,5.300173713,2485,3,43,0,,,,,,,,,,92.49860049,Arch
274,15359,26007,10648,41366,29,49,78,706,569,3,62,5.305093605,17651,1,2017,8,,,,,,,,,,92.49860049,Arch
274,25982,15017,10965,40999,99,10,109,715,770,3,65,5.289938118,2485,2,2077,11,,,,,,,,,,92.49860049,Arch
274,15011,25976,10965,40987,30,49,79,706,569,3,62,5.289055885,17651,1,2018,9,,,,,,,,,,92.49860049,Arch
275,25985,15019,10966,41004,99,10,109,715,767,3,65,5.291054377,2485,2,2079,13,,,,,,,,,,92.49860049,Arch
275,15014,25980,10966,40994,29,49,78,706,572,3,62,5.290683607,17651,1,2019,10,,,,,,,,,,92.07995474,Arch
275,25986,15020,10966,41006,98,10,108,715,768,3,65,5.291565285,2485,3,2082,16,,,,,,,,,,92.07995474,Arch
275,15014,25980,10966,40994,29,49,78,706,566,3,62,5.290683607,17651,1,2022,13,,,,,,,,,,92.07995474,Arch
275,25993,15022,10971,41015,98,10,108,715,763,3,65,5.292730735,2485,3,2083,17,,,,,,,,,,92.07995474,Arch
275,15014,25980,10966,40994,29,49,78,706,572,3,62,5.290683607,17651,1,2023,14,,,,,,,,,,92.07995474,Arch
523,46322,35105,11217,81427,277,69,346,727,655,3,112,6.790090748,11243,1,2135,18,,,,,,,,,,79.73807297,Arch
259,10259,10481,222,20740,169,67,236,715,615,2,66,6.410796045,10281,0,550,0,,,,,,,,,,87.64996471,Arch
278,15180,26425,11245,41605,29,48,77,705,581,3,63,5.331592181,13948,1,43,0,,,,,,,,,,92.47853677,Arch
278,26543,15176,11367,41719,98,10,108,716,763,3,66,5.324752103,2485,3,0,0,,,,,,,,,,92.47853677,Arch
276,15259,26651,11392,41910,29,48,77,707,574,3,62,5.22592987,14038,1,0,0,,,,,,,,,,92.07995474,Arch
275,37692,7288,30404,44980,99,10,109,717,763,3,65,4.9919161,2485,3,2085,13,,,,,,,,,,92.2032006,Arch
274,7282,23786,16504,31068,29,49,78,312,574,3,62,5.932705813,17770,1,2025,14,,,,,,,,,,92.04374057,Arch
275,26318,15239,11079,41557,98,10,108,717,763,3,65,5.25418327,2485,3,535,0,,,,,,,,,,92.07995474,Arch
275,15233,26312,11079,41545,29,49,78,710,572,3,62,5.253296925,17813,1,0,0,,,,,,,,,,92.07995474,Arch
275,26318,15239,11079,41557,98,10,108,717,763,3,65,5.25418327,2485,3,536,1,,,,,,,,,,92.07995474,Arch
275,15233,26312,11079,41545,29,49,78,710,572,3,62,5.253296925,17813,1,64,0,,,,,,,,,,92.07995474,Arch
278,26389,15277,11112,41666,98,10,108,717,757,3,65,5.271263999,2485,3,2086,2,,,,,,,,,,92.07995474,Arch
278,15271,26383,11112,41654,29,49,78,710,573,3,62,5.27038873,17813,1,2027,3,,,,,,,,,,92.07995474,Arch
278,26391,15277,11114,41668,98,10,108,717,755,3,65,5.27137286,2485,3,537,2,,,,,,,,,,92.07995474,Arch
279,15271,26390,11119,41661,29,49,78,710,578,3,62,5.271601385,17813,1,1129,0,,,,,,,,,,92.07995474,Arch
526,46727,35362,11365,82089,277,69,346,730,646,3,112,6.775689979,11243,1,2140,4,,,,,,,,,,79.73807297,Arch
258,10230,10481,251,20711,168,67,235,717,616,2,66,6.404476791,10281,0,538,3,,,,,,,,,,87.64996471,Arch
258,10481,10230,251,20711,174,64,238,730,617,2,68,6.404476791,10020,1,2141,3,,,,,,,,,,87.64996471,Arch
258,10230,10481,251,20711,168,67,235,717,616,2,66,6.404476791,10281,0,2088,2,,,,,,,,,,87.64996471,Arch
258,10481,10230,251,20711,174,64,238,730,617,2,68,6.404476791,10020,1,2143,5,,,,,,,,,,87.64996471,Arch
259,10242,10481,239,20723,169,67,236,717,615,2,67,6.40783062,10281,0,540,5,,,,,,,,,,87.64996471,Arch
258,10481,10230,251,20711,174,64,238,730,617,2,68,6.404476791,10020,1,556,6,,,,,,,,,,87.64996471,Arch
262,14461,14727,266,29188,169,68,237,717,627,2,68,5.719852194,10314,0,2089,3,,,,,,,,,,87.61904762,Arch
278,15271,26397,11126,41668,29,47,76,710,573,3,62,5.270107861,13971,1,2028,1,,,,,,,,,,92.07995474,Arch
528,46770,35376,11394,82146,278,69,347,730,644,3,112,6.77864897,11243,1,2145,7,,,,,,,,,,79.70824762,Arch
273,10303,11095,792,21398,169,76,245,717,609,2,72,6.517267252,10763,0,1270,2,,,,,,,,,,86.93582511,Arch
273,11190,10345,845,21535,183,64,247,730,591,2,74,6.526519347,10020,1,565,13,,,,,,,,,,86.93582511,Arch
276,10381,11218,837,21599,169,76,245,717,601,2,72,6.538164002,10763,0,541,3,,,,,,,,,,86.93582511,Arch
279,15281,26437,11156,41718,29,46,75,710,573,3,62,5.276249235,13218,1,2029,1,,,,,,,,,,91.78497066,Arch
537,47408,35390,12018,82798,285,69,354,730,634,3,114,6.81139243,11243,1,2147,7,,,,,,,,,,79.10978119,Arch
271,10297,11159,862,21456,169,76,245,717,604,2,72,6.513958104,10763,0,542,4,,,,,,,,,,87.27433628,Arch
271,11159,10297,862,21456,183,64,247,730,596,2,74,6.513958104,10020,1,570,17,,,,,,,,,,87.27433628,Arch
274,10844,11687,843,22531,169,76,245,717,605,2,73,6.532689337,10763,0,2093,5,,,,,,,,,,87.27433628,Arch
281,15288,26456,11168,41744,29,47,76,710,574,3,63,5.280878632,13904,1,2030,2,,,,,,,,,,91.78497066,Arch
541,48201,36181,12020,84382,285,69,354,730,638,3,115,6.840116641,11236,1,577,22,,,,,,,,,,79.10978119,Arch
277,10849,11708,859,22557,169,73,242,717,603,2,75,6.538646624,10711,0,1271,1,,,,,,,,,,87.27433628,Arch
282,15289,26457,11168,41746,29,48,77,710,567,3,63,5.28150861,16680,1,2031,3,,,,,,,,,,91.78497066,Arch
542,48255,36203,12052,84458,285,68,353,730,636,3,115,6.841018039,10445,1,2152,8,,,,,,,,,,79.10978119,Arch
541,36194,48245,12051,84439,200,151,351,710,492,3,112,6.840072598,39777,0,1131,0,,,,,,,,,,79.10978119,Arch
541,48257,36206,12051,84463,284,100,384,730,638,3,115,6.841044621,23553,1,599,41,,,,,,,,,,79.10978119,Arch
276,10311,11192,881,21503,169,76,245,717,601,2,73,6.525024485,10770,0,552,0,,,,,,,,,,87.27433628,Arch
289,11755,10874,881,22629,195,65,260,730,580,2,77,6.573959114,10150,1,555,1,,,,,,,,,,86.41997167,Arch
343,12288,13174,886,25462,206,75,281,717,575,2,80,6.882380661,10435,0,46,0,,,,,,,,,,84.5786119,Arch
343,13174,12288,886,25462,221,81,302,730,649,2,82,6.882380661,11953,1,46,0,,,,,,,,,,84.5786119,Arch
343,12288,13174,886,25462,206,93,299,717,575,2,80,6.882380661,12703,0,0,0,,,,,,,,,,84.5786119,Arch
341,13170,12284,886,25454,221,81,302,730,650,2,81,6.88017828,11953,1,618,53,,,,,,,,,,84.5786119,Arch
346,12483,13375,892,25858,208,92,300,717,568,2,81,6.918537536,12605,0,1272,1,,,,,,,,,,84.50779037,Arch
345,13373,12480,893,25853,222,83,305,730,642,2,83,6.917210724,12143,1,624,54,,,,,,,,,,84.50779037,Arch
604,38784,50825,12041,89609,240,145,385,710,488,3,117,7.049658257,27498,0,2032,0,,,,,,,,,,75.6873823,Arch
603,50836,38786,12050,89622,322,121,443,730,650,3,120,7.048912239,26099,1,639,19,,,,,,,,,,75.6873823,Arch
604,38796,51468,12672,90264,240,162,402,710,489,3,117,7.045504825,37044,0,1132,0,,,,,,,,,,75.71242317,Arch
604,51476,38804,12672,90280,323,121,444,731,650,3,120,7.045970009,26099,1,2176,6,,,,,,,,,,75.71242317,Arch
6,169,48,121,217,1,0,1,7,106,1,1,1.421031297,0,3,13,6,0,0,0,0,0,0,0,0,0,100,NoArch
2,19,1,18,20,1,0,1,32,12,1,2,0.992774454,0,3,7,1,100,100,0,3214,3222,8,32,32,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,17,17,0,438,438,0,5,5,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,5,656,648,8,29552,29429,123,191,189,2,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,,,,,,,,,,100,NoArch
1,3,6,3,9,0,0,0,42,74,1,1,0,0,5,3,1,1070,1046,24,77428,76076,1352,519,506,13,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,24,1015,993,22,38971,38036,935,441,430,11,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,,,,,,,,,,100,NoArch
4,102,53,49,155,1,0,1,8,134,1,2,0.936660626,0,2,27,7,186,181,5,10774,10426,348,160,155,5,100,NoArch
1,6,1,5,7,0,0,0,22,132,1,1,0,0,9,17,2,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,,,,,,,,,,100,NoArch
2,79,25,54,104,0,0,0,49,162,1,2,0.901429608,0,4,13,0,,,,,,,,,,100,NoArch
1,1,1,0,2,0,0,0,2,23,1,1,0,0,2,4,0,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,,,,,,,,,,100,NoArch
3,22,4,18,26,2,0,2,111,1190,1,3,1.512644748,0,9,3,1,,,,,,,,,,100,NoArch
1,4,0,4,4,1,0,1,4,18,1,1,0,0,3,2,0,,,,,,,,,,100,NoArch
1,0,1,1,1,0,0,0,2,57,1,1,0,0,1,30,1,,,,,,,,,,100,NoArch
1,18,0,18,18,1,0,1,31,0,1,1,0,0,4,161,1,316,315,1,11290,11214,76,63,63,0,100,NoArch
1,6,10,4,16,0,0,0,17,12,1,1,0,0,10,10,1,,,,,,,,,,100,NoArch
11,328,44,284,372,2,0,2,9,2262,1,2,2.628911839,0,3,20,0,,,,,,,,,,99.61197339,NoArch
1,1,1,0,2,0,0,0,36,77,1,1,0,0,5,24,0,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,,,,,,,,,,100,NoArch
2,36,0,36,36,2,0,2,2,82,1,2,1,0,2,273,4,1049,1038,11,38572,38327,245,530,528,2,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,2,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,11,305,286,19,10397,9892,505,103,101,2,100,NoArch
1,2,21,19,23,0,0,0,13,799,1,1,0,0,9,0,0,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,100,NoArch
4,128,87,41,215,1,0,1,48,154,1,2,1.156943677,0,2,278,1,199,200,1,11722,10285,1437,190,191,1,99.90262902,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,4,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,100,NoArch
1,13,31,18,44,0,0,0,5,719,1,1,0,0,5,0,0,,,,,,,,,,100,NoArch
2,94,5,89,99,1,0,1,6,252,1,2,0.725950145,0,1,66,7,60,59,1,3516,3536,20,44,44,0,99.19224556,NoArch
6,424,0,424,424,2,0,2,5,156,1,2,1.354537317,0,1,11,0,,,,,,,,,,99.64859438,NoArch
1,8,8,0,16,0,0,0,9,2733,1,1,0,0,6,25,1,,,,,,,,,,100,NoArch
3,146,1,145,147,2,0,2,45,639,1,3,0.323111053,0,8,2,2,,,,,,,,,,100,NoArch
3,235,187,48,422,0,0,0,32,251,1,2,0.430184064,0,3,21,0,989,994,5,59876,59923,47,818,818,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,8,28,29,1,973,976,3,18,19,1,100,NoArch
1,9,9,0,18,0,0,0,49,348,1,1,0,0,6,10,0,509,508,1,24350,24250,100,232,231,1,100,NoArch
1,1,0,1,1,1,0,1,3,17,1,1,0,0,1,11,4,102,100,2,3242,3240,2,32,32,0,100,NoArch
4,16,12,4,28,0,0,0,18,284,1,1,1.844940608,0,2,220,11,127,119,8,7280,6644,636,31,27,4,100,NoArch
4,103,27,76,130,0,0,0,13,132,1,3,0.668760031,0,3,31,0,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,68,68,0,3156,3154,2,27,27,0,100,NoArch
1,103,11,92,114,0,0,0,2,43,1,1,0,0,2,22,1,1037,1033,4,38251,38049,202,499,498,1,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,3,530,530,0,12565,12580,15,84,84,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,9,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4,29,21,8,1743,1259,484,20,13,7,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,6,16,16,0,1397,1402,5,13,13,0,100,NoArch
2,2,0,2,2,2,0,2,80,0,1,1,1,0,17,22,0,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1678,1657,21,71793,70929,864,577,570,7,100,NoArch
5,379,145,234,524,2,0,2,74,395,1,2,1.841398498,0,1,11,0,,,,,,,,,,99.2944195,NoArch
1,0,1,1,1,0,0,0,32,173,1,1,0,0,5,111,2,1198,1198,0,79523,79220,303,683,683,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,,,,,,,,,,100,NoArch
2,8,8,0,16,0,0,0,2,28,1,1,0.543564443,0,2,4,4,0,0,0,0,0,0,0,0,0,100,NoArch
4,69,55,14,124,0,0,0,2,476,1,3,1.286284746,0,2,6,1,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,,,,,,,,,,100,NoArch
2,60,16,44,76,0,0,0,10,34,1,1,0.850382117,0,2,44,11,0,0,0,0,0,0,0,0,0,100,NoArch
2,12,10,2,22,0,0,0,4,0,1,1,0.773226674,0,2,66,22,91,91,0,5609,5609,0,76,76,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,448,432,16,29131,27947,1184,437,429,8,100,NoArch
2,16,1,15,17,1,0,1,20,964,1,2,0.873981048,0,9,0,0,,,,,,,,,,100,NoArch
1,1,1,0,2,0,0,0,36,77,1,1,0,0,5,24,0,,,,,,,,,,100,NoArch
4,23,52,29,75,0,0,0,52,456,1,1,1.959117082,0,4,269,3,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,,,,,,,,,,100,NoArch
3,161,7,154,168,1,0,1,41,48,1,2,0.806002636,0,1,281,4,213,213,0,14134,14133,1,196,196,0,99.90281827,NoArch
5,283,158,125,441,0,0,0,24,16,1,3,1.068650383,0,2,155,10,482,478,4,15579,15503,76,453,451,2,99.93514916,NoArch
1,7,0,7,7,1,0,1,2,57,1,1,0,0,2,81,8,307,294,13,17195,16897,298,280,277,3,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,5,415,412,3,20560,19034,1526,112,109,3,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,16,,,,,,,,,,100,NoArch
16,490,109,381,599,5,0,5,18,59,1,4,2.777932228,0,3,19,1,2162,2124,38,90871,89395,1476,1020,1003,17,99.89384289,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,506,504,2,32107,32058,49,472,471,1,100,NoArch
9,48,40,8,88,0,0,0,39,92,1,4,2.988544986,0,4,0,0,942,939,3,37997,37783,214,482,479,3,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,,,,,,,100,NoArch
2,2,2,0,4,0,0,0,6,350,1,2,1,0,4,15,4,,,,,,,,,,100,NoArch
1,41,35,6,76,0,0,0,33,59,1,1,0,0,4,84,1,986,982,4,37768,37595,173,278,276,2,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,7,,,,,,,,,,100,NoArch
3,131,55,76,186,0,0,0,12,207,1,2,1.34105547,0,3,108,1,578,574,4,45637,45430,207,363,362,1,100,NoArch
3,531,84,447,615,0,0,0,12,1647,1,2,0.812495514,0,7,13,1,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,5,477,454,23,20611,19630,981,334,321,13,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,8,516,504,12,25927,25182,745,215,208,7,100,NoArch
2,24,16,8,40,1,0,1,65,154,1,1,0.998195879,0,10,8,2,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,99,99,0,4907,4905,2,55,55,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,3,273,273,0,11740,11755,15,125,125,0,100,NoArch
168,647,512,135,1159,0,0,0,52,965,1,25,6.478438321,0,2,0,0,426,425,1,24208,24181,27,328,327,1,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,2,1694,1695,1,46172,46184,12,703,704,1,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,,,,,,,,,,100,NoArch
5,76,7,69,83,3,0,3,46,2015,1,4,1.727549257,0,5,0,0,,,,,,,,,,99.80573094,NoArch
19,170,272,102,442,0,0,0,20,60,1,7,3.442447751,0,3,95,5,320,316,4,12026,11912,114,142,140,2,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,,,,,,,,,,100,NoArch
1,3,4,1,7,0,0,0,16,351,1,1,0,0,14,0,0,,,,,,,,,,100,NoArch
2,57,11,46,68,0,0,0,31,154,1,2,0.936667382,0,1,305,3,0,0,0,0,0,0,0,0,0,100,NoArch
1,4,4,0,8,0,0,0,2,291,1,1,0,0,2,0,0,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,527,523,4,33194,32792,402,397,394,3,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,,,,,,,,,,100,NoArch
1,18,0,18,18,1,0,1,22,0,1,1,0,0,4,75,1,71,69,2,5078,4964,114,41,39,2,100,NoArch
3,26,0,26,26,3,0,3,39,9,1,2,1.56966701,0,2,7,2,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,3,1439,1440,1,61693,61735,42,651,651,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2,1769,1763,6,91373,91107,266,882,880,2,100,NoArch
1,1,31,30,32,0,0,0,2,1,1,1,0,0,2,39,6,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,100,NoArch
4,9,13,4,22,0,0,0,4,195,1,2,1.341097122,0,2,2,0,,,,,,,,,,100,NoArch
1,12,3,9,15,0,0,0,10,1143,1,1,0,0,5,19,3,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,1,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,1092,1093,1,51468,51500,32,545,546,1,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,,,,,,,,,,100,NoArch
1,25,1,24,26,0,0,0,49,334,1,1,0,0,7,40,0,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,,,,,100,NoArch
23,425,344,81,769,0,0,0,25,177,1,5,3.548791334,0,2,60,10,1608,1598,10,85772,84857,915,821,813,8,99.75903614,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,8,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,338,337,1,12834,12803,31,137,136,1,100,NoArch
2,30,6,24,36,1,0,1,40,1069,1,2,0.943601631,0,5,37,3,,,,,,,,,,100,NoArch
2,79,2,77,81,1,0,1,11,1029,1,2,0.424405145,0,1,0,0,,,,,,,,,,99.9513382,NoArch
3,129,3,126,132,1,0,1,24,4,1,2,0.513249544,0,1,124,8,562,559,3,30418,30275,143,335,332,3,99.83552632,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,336,335,1,14089,13772,317,132,131,1,100,NoArch
1,5,3,2,8,0,0,0,16,156,1,1,0,0,8,72,0,,,,,,,,,,100,NoArch
1,1,1,0,2,0,0,0,29,584,1,1,0,0,15,4,1,,,,,,,,,,100,NoArch
25,104,3,101,107,22,0,22,80,2273,1,8,3.912113765,0,12,11,0,,,,,,,,,,100,NoArch
2,7,7,0,14,0,0,0,41,43,1,1,0.985228136,0,7,305,1,,,,,,,,,,99.85294118,NoArch
9,83,46,37,129,1,0,1,55,436,1,3,2.754618325,0,3,10,0,,,,,,,,,,100,NoArch
2,33,6,27,39,0,0,0,29,5,1,2,0.858230793,0,3,132,12,125,116,9,6181,5690,491,81,72,9,100,NoArch
2,266,3,263,269,1,0,1,2,185,1,2,0.597137462,0,1,23,1,,,,,,,,,,99.93792675,NoArch
17,777,561,216,1338,1,1,2,18,43,1,4,1.66791692,0,2,60,9,484,484,0,29236,29215,21,406,406,0,99.11268855,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4193,4210,17,267401,267563,162,3013,3030,17,100,NoArch
3,127,20,107,147,1,0,1,9,1217,1,3,1.177910317,0,1,117,1,1185,1185,0,40937,40936,1,362,362,0,99.84466019,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1211,1191,20,60236,59817,419,727,715,12,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,25,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,12,2124,2151,27,84575,84983,408,1073,1083,10,100,NoArch
1,174,0,174,174,1,0,1,1,0,1,1,0,0,1,15,1,0,0,0,0,0,0,0,0,0,99.57264957,NoArch
2,116,3,113,119,1,0,1,37,63,1,2,0.522559375,0,1,25,2,0,0,0,0,0,0,0,0,0,99.83831851,NoArch
1,170,42,128,212,0,0,0,2,40,1,1,0,0,2,8,2,62,43,19,2856,1639,1217,44,29,15,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,673,658,15,38102,37549,553,513,500,13,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2,43,44,1,4655,4635,20,30,28,2,100,NoArch
1,2,2,0,4,0,0,0,8,0,1,1,0,0,4,4,3,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,8,0,0,0,0,0,0,0,0,0,100,NoArch
11,317,35,282,352,2,0,2,12,24,1,3,1.776521764,0,3,18,0,7466,7466,0,250255,250255,0,4264,4264,0,99.77375566,NoArch
2,20,26,6,46,0,0,0,17,703,1,2,0.886540893,0,2,17,1,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,,,,,,,,,,100,NoArch
1,11,40,29,51,0,0,0,5,11,1,1,0,0,3,93,11,527,335,192,26271,21688,4583,240,185,55,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,100,NoArch
1,59,0,59,59,1,0,1,1,0,1,1,0,0,1,72,2,139,137,2,5062,5023,39,42,40,2,98.53249476,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,9,2642,2613,29,105686,104448,1238,1292,1284,8,100,NoArch
46,674,396,278,1070,4,0,4,30,264,1,7,5.014552355,0,3,114,6,0,0,0,0,0,0,0,0,0,99.46272666,NoArch
2,58,42,16,100,0,0,0,5,96,1,2,0.70147146,0,4,284,16,,,,,,,,,,100,NoArch
3,186,22,164,208,0,0,0,46,219,1,2,1.360328142,0,4,34,0,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,7,749,746,3,43786,43621,165,444,443,1,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,11,66,66,0,2605,2606,1,23,23,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,17,361,365,4,18317,18220,97,308,310,2,100,NoArch
